constructo,cond,id_celda_real,variante,nulo,canal,k,estimador,n_trazas,n_pares,im_obs,umbral_p95,nulo_media,nulo_sd,p_perm,rechaza,p_holm,confirma
K28C,1mM,5,terciles,paridad,evento,8,mm,71,909,0.584362,0.250584,0.204888,0.0278158,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,8,pt,71,909,0.458185,0.0954888,0.0554596,0.024793,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,8,nsb,71,909,0.411511,0.0600769,0.0139194,0.0278264,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,8,plugin,71,909,0.104613,0.0649496,0.0490093,0.00871105,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,8,mm,71,909,0.0657288,0.026065,0.0101248,0.00871105,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,8,pt,71,909,0.0657288,0.026065,0.0101248,0.00871105,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,8,nsb,71,909,0.0545471,0.0166017,0.00647945,0.00496699,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,8,plugin,71,909,0.06153,0.0164569,0.00880519,0.00413045,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,8,mm,71,909,0.0583557,0.0132827,0.00563095,0.00413045,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,8,pt,71,909,0.0583557,0.0132827,0.00563095,0.00413045,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,8,nsb,71,909,0.0555324,0.010646,0.00389318,0.00342269,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,8,plugin,71,909,0.208011,0.0272604,0.0171404,0.00571155,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,8,mm,71,909,0.196901,0.0161505,0.00603055,0.00571155,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,8,pt,71,909,0.196901,0.0161505,0.00603055,0.00571155,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,8,nsb,71,909,0.191624,0.0102619,0.00344355,0.00355509,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,4,plugin,305,2513,0.13803,0.0577713,0.0485301,0.00547064,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,4,mm,305,2513,0.103584,0.0232126,0.0139686,0.00554084,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,4,pt,305,2513,0.103584,0.0230837,0.0139289,0.00551068,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,4,nsb,305,2513,0.0968496,0.0181903,0.00910237,0.00548126,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell,4,plugin,305,2513,0.0090813,0.00760259,0.00457974,0.00173562,0.014985,True,0.02997,True
T324C,10uM,6,centros_4_8_16,orden,dwell,4,mm,305,2513,0.00649789,0.00501917,0.00199632,0.00173562,0.014985,True,0.02997,True
T324C,10uM,6,centros_4_8_16,orden,dwell,4,pt,305,2513,0.00649789,0.00501917,0.00199632,0.00173562,0.014985,True,0.02997,True
T324C,10uM,6,centros_4_8_16,orden,dwell,4,nsb,305,2513,0.00490261,0.00345246,0.00114434,0.00122578,0.014985,True,0.02997,True
T324C,10uM,6,centros_4_8_16,orden,paso,4,plugin,305,2513,0.0421788,0.0140054,0.00948584,0.00261812,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,paso,4,mm,305,2513,0.0410306,0.0128572,0.00833765,0.00261812,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,paso,4,pt,305,2513,0.0410306,0.0128572,0.00833765,0.00261812,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,paso,4,nsb,305,2513,0.0404805,0.0123269,0.00783946,0.00260453,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,4,plugin,305,2513,0.0285576,0.0042877,0.00213464,0.00114036,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,4,mm,305,2513,0.0268353,0.00256542,0.000412362,0.00114036,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,4,pt,305,2513,0.0268353,0.00256542,0.000412362,0.00114036,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,4,nsb,305,2513,0.0256568,0.0015434,-0.000636541,0.00114302,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,8,plugin,305,2513,0.274137,0.200557,0.18254,0.0102952,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,8,mm,305,2513,0.143818,0.0682248,0.0490545,0.0113023,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,8,pt,305,2513,0.122576,0.0489969,0.0309792,0.0102952,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,evento,8,nsb,305,2513,0.107285,0.0363223,0.0185387,0.0103268,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell,8,plugin,305,2513,0.0230656,0.0237967,0.0178552,0.00334112,0.0739261,False,0.147852,False
T324C,10uM,6,centros_4_8_16,orden,dwell,8,mm,305,2513,0.00900031,0.00973147,0.00378995,0.00334112,0.0739261,False,0.147852,False
T324C,10uM,6,centros_4_8_16,orden,dwell,8,pt,305,2513,0.00900031,0.00973147,0.00378995,0.00334112,0.0739261,False,0.147852,False
T324C,10uM,6,centros_4_8_16,orden,dwell,8,nsb,305,2513,0.00580117,0.00654023,0.0024974,0.00193644,0.0759241,False,0.151848,False
T324C,10uM,6,centros_4_8_16,orden,paso,8,plugin,305,2513,0.0421788,0.0140054,0.00948584,0.00261812,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,paso,8,mm,305,2513,0.0410306,0.0128572,0.00833765,0.00261812,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,paso,8,pt,305,2513,0.0410306,0.0128572,0.00833765,0.00261812,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,paso,8,nsb,305,2513,0.0404805,0.0123269,0.00783946,0.00260453,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,8,plugin,305,2513,0.0360819,0.00765403,0.00468273,0.00166741,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,8,mm,305,2513,0.0320633,0.00363538,0.00066408,0.00166741,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,8,pt,305,2513,0.0320633,0.00363538,0.00066408,0.00166741,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,orden,dwell_paso,8,nsb,305,2513,0.0300526,0.00163618,-0.0013391,0.001686,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,4,plugin,305,2513,0.13803,0.0679533,0.0584329,0.00562336,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,4,mm,305,2513,0.103584,0.0334629,0.023873,0.00568367,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,4,pt,305,2513,0.103584,0.0333113,0.023834,0.00565727,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,4,nsb,305,2513,0.0968496,0.0283563,0.0187643,0.0055823,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell,4,plugin,305,2513,0.0090813,0.00778913,0.00493592,0.00160852,0.00899101,True,0.017982,True
T324C,10uM,6,centros_4_8_16,paridad,dwell,4,mm,305,2513,0.00649789,0.00520571,0.0023525,0.00160852,0.00899101,True,0.017982,True
T324C,10uM,6,centros_4_8_16,paridad,dwell,4,pt,305,2513,0.00649789,0.00520571,0.0023525,0.00160852,0.00899101,True,0.017982,True
T324C,10uM,6,centros_4_8_16,paridad,dwell,4,nsb,305,2513,0.00490261,0.00360184,0.00135379,0.00116125,0.00899101,True,0.017982,True
T324C,10uM,6,centros_4_8_16,paridad,paso,4,plugin,305,2513,0.0421788,0.0214469,0.0154583,0.00327183,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,paso,4,mm,305,2513,0.0410306,0.0202988,0.0143102,0.00327183,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,paso,4,pt,305,2513,0.0410306,0.0202988,0.0143102,0.00327183,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,paso,4,nsb,305,2513,0.0404805,0.0197529,0.0138264,0.00326327,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,4,plugin,305,2513,0.0285576,0.00559897,0.00296642,0.00141391,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,4,mm,305,2513,0.0268353,0.00387669,0.00124414,0.00141391,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,4,pt,305,2513,0.0268353,0.00387669,0.00124414,0.00141391,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,4,nsb,305,2513,0.0256568,0.00284397,0.000176036,0.00141544,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,8,plugin,305,2513,0.274137,0.208353,0.192397,0.00970707,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,8,mm,305,2513,0.143818,0.0762972,0.0593723,0.0105365,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,8,pt,305,2513,0.122576,0.0567921,0.040836,0.00970707,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,evento,8,nsb,305,2513,0.107285,0.0440119,0.028021,0.00974602,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell,8,plugin,305,2513,0.0230656,0.0222355,0.0171139,0.00295696,0.025974,True,0.0519481,False
T324C,10uM,6,centros_4_8_16,paridad,dwell,8,mm,305,2513,0.00900031,0.00817026,0.00304867,0.00295696,0.025974,True,0.0519481,False
T324C,10uM,6,centros_4_8_16,paridad,dwell,8,pt,305,2513,0.00900031,0.00817026,0.00304867,0.00295696,0.025974,True,0.0519481,False
T324C,10uM,6,centros_4_8_16,paridad,dwell,8,nsb,305,2513,0.00580117,0.00508185,0.00202055,0.00150774,0.024975,True,0.04995,True
T324C,10uM,6,centros_4_8_16,paridad,paso,8,plugin,305,2513,0.0421788,0.0214469,0.0154583,0.00327183,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,paso,8,mm,305,2513,0.0410306,0.0202988,0.0143102,0.00327183,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,paso,8,pt,305,2513,0.0410306,0.0202988,0.0143102,0.00327183,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,paso,8,nsb,305,2513,0.0404805,0.0197529,0.0138264,0.00326327,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,8,plugin,305,2513,0.0360819,0.00980546,0.00612032,0.00197843,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,8,mm,305,2513,0.0320633,0.00578682,0.00210167,0.00197843,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,8,pt,305,2513,0.0320633,0.00578682,0.00210167,0.00197843,0.000999001,True,0.002997,True
T324C,10uM,6,centros_4_8_16,paridad,dwell_paso,8,nsb,305,2513,0.0300526,0.00377103,0.000105022,0.0019921,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,4,plugin,305,2513,0.140675,0.0543209,0.0459091,0.00506851,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,4,mm,305,2513,0.105942,0.0195883,0.0111774,0.00506874,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,4,pt,305,2513,0.105942,0.0195883,0.0111774,0.00506874,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,4,nsb,305,2513,0.102787,0.0176012,0.00948061,0.00501125,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell,4,plugin,305,2513,0.0090813,0.00760259,0.00457974,0.00173562,0.014985,True,0.02997,True
T324C,10uM,6,terciles,orden,dwell,4,mm,305,2513,0.00649789,0.00501917,0.00199632,0.00173562,0.014985,True,0.02997,True
T324C,10uM,6,terciles,orden,dwell,4,pt,305,2513,0.00649789,0.00501917,0.00199632,0.00173562,0.014985,True,0.02997,True
T324C,10uM,6,terciles,orden,dwell,4,nsb,305,2513,0.00490261,0.00345246,0.00114434,0.00122578,0.014985,True,0.02997,True
T324C,10uM,6,terciles,orden,paso,4,plugin,305,2513,0.0371818,0.0105206,0.00676631,0.00219333,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,paso,4,mm,305,2513,0.0360336,0.00937246,0.00561813,0.00219333,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,paso,4,pt,305,2513,0.0360336,0.00937246,0.00561813,0.00219333,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,paso,4,nsb,305,2513,0.035055,0.00841819,0.00468398,0.00215002,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,4,plugin,305,2513,0.0222591,0.00450683,0.00227632,0.00120843,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,4,mm,305,2513,0.0205368,0.00278455,0.000554044,0.00120843,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,4,pt,305,2513,0.0205368,0.00278455,0.000554044,0.00120843,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,4,nsb,305,2513,0.0192426,0.00171351,0.000276964,0.000735254,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,8,plugin,305,2513,0.279345,0.195841,0.178894,0.0103514,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,8,mm,305,2513,0.135822,0.0504916,0.0321309,0.011051,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,8,pt,305,2513,0.127784,0.044281,0.0273332,0.0103514,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,evento,8,nsb,305,2513,0.11554,0.0316793,0.0157569,0.00959657,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell,8,plugin,305,2513,0.0230656,0.0237967,0.0178552,0.00334112,0.0739261,False,0.147852,False
T324C,10uM,6,terciles,orden,dwell,8,mm,305,2513,0.00900031,0.00973147,0.00378995,0.00334112,0.0739261,False,0.147852,False
T324C,10uM,6,terciles,orden,dwell,8,pt,305,2513,0.00900031,0.00973147,0.00378995,0.00334112,0.0739261,False,0.147852,False
T324C,10uM,6,terciles,orden,dwell,8,nsb,305,2513,0.00580117,0.00654023,0.0024974,0.00193644,0.0759241,False,0.151848,False
T324C,10uM,6,terciles,orden,paso,8,plugin,305,2513,0.0371818,0.0105206,0.00676631,0.00219333,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,paso,8,mm,305,2513,0.0360336,0.00937246,0.00561813,0.00219333,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,paso,8,pt,305,2513,0.0360336,0.00937246,0.00561813,0.00219333,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,paso,8,nsb,305,2513,0.035055,0.00841819,0.00468398,0.00215002,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,8,plugin,305,2513,0.0247648,0.00756319,0.00455721,0.00163414,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,8,mm,305,2513,0.0207462,0.00354454,0.000538566,0.00163414,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,8,pt,305,2513,0.0207462,0.00354454,0.000538566,0.00163414,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,orden,dwell_paso,8,nsb,305,2513,0.0187093,0.00185828,0.0003929,0.000725485,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,4,plugin,305,2513,0.140675,0.0655487,0.0559176,0.00569981,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,4,mm,305,2513,0.105942,0.0308161,0.0211858,0.00570063,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,4,pt,305,2513,0.105942,0.0308161,0.0211858,0.00570063,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,4,nsb,305,2513,0.102787,0.0289093,0.0193164,0.00562749,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell,4,plugin,305,2513,0.0090813,0.00778913,0.00493592,0.00160852,0.00899101,True,0.017982,True
T324C,10uM,6,terciles,paridad,dwell,4,mm,305,2513,0.00649789,0.00520571,0.0023525,0.00160852,0.00899101,True,0.017982,True
T324C,10uM,6,terciles,paridad,dwell,4,pt,305,2513,0.00649789,0.00520571,0.0023525,0.00160852,0.00899101,True,0.017982,True
T324C,10uM,6,terciles,paridad,dwell,4,nsb,305,2513,0.00490261,0.00360184,0.00135379,0.00116125,0.00899101,True,0.017982,True
T324C,10uM,6,terciles,paridad,paso,4,plugin,305,2513,0.0371818,0.017417,0.012117,0.00291898,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,paso,4,mm,305,2513,0.0360336,0.0162688,0.0109688,0.00291898,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,paso,4,pt,305,2513,0.0360336,0.0162688,0.0109688,0.00291898,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,paso,4,nsb,305,2513,0.035055,0.0153036,0.0100021,0.00291329,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,4,plugin,305,2513,0.0222591,0.00678074,0.0036345,0.0016184,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,4,mm,305,2513,0.0205368,0.00505846,0.00191222,0.0016184,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,4,pt,305,2513,0.0205368,0.00505846,0.00191222,0.0016184,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,4,nsb,305,2513,0.0192426,0.00379132,0.00115771,0.00125139,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,8,plugin,305,2513,0.279345,0.210169,0.192248,0.0104983,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,8,mm,305,2513,0.135822,0.0650076,0.045865,0.0111425,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,8,pt,305,2513,0.127784,0.0586084,0.0406876,0.0104983,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,evento,8,nsb,305,2513,0.11554,0.0460132,0.0290893,0.00989657,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell,8,plugin,305,2513,0.0230656,0.0222355,0.0171139,0.00295696,0.025974,True,0.0519481,False
T324C,10uM,6,terciles,paridad,dwell,8,mm,305,2513,0.00900031,0.00817026,0.00304867,0.00295696,0.025974,True,0.0519481,False
T324C,10uM,6,terciles,paridad,dwell,8,pt,305,2513,0.00900031,0.00817026,0.00304867,0.00295696,0.025974,True,0.0519481,False
T324C,10uM,6,terciles,paridad,dwell,8,nsb,305,2513,0.00580117,0.00508185,0.00202055,0.00150774,0.024975,True,0.04995,True
T324C,10uM,6,terciles,paridad,paso,8,plugin,305,2513,0.0371818,0.017417,0.012117,0.00291898,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,paso,8,mm,305,2513,0.0360336,0.0162688,0.0109688,0.00291898,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,paso,8,pt,305,2513,0.0360336,0.0162688,0.0109688,0.00291898,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,paso,8,nsb,305,2513,0.035055,0.0153036,0.0100021,0.00291329,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,8,plugin,305,2513,0.0247648,0.00980472,0.00617518,0.00204595,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,8,mm,305,2513,0.0207462,0.00578607,0.00215653,0.00204595,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,8,pt,305,2513,0.0207462,0.00578607,0.00215653,0.00204595,0.000999001,True,0.002997,True
T324C,10uM,6,terciles,paridad,dwell_paso,8,nsb,305,2513,0.0187093,0.00357963,0.00120295,0.00128449,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,4,plugin,111,803,0.243566,0.172714,0.144958,0.0157061,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,4,mm,111,803,0.158226,0.0899513,0.0604353,0.0168799,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,4,pt,111,803,0.135769,0.0649161,0.0371707,0.0157177,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,4,nsb,111,803,0.128246,0.0644219,0.0352743,0.0161468,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell,4,plugin,111,803,0.0173834,0.0242677,0.0142653,0.00535756,0.258741,False,0.258741,False
T324C,100uM,7,centros_4_8_16,orden,dwell,4,mm,111,803,0.00929854,0.0161829,0.00618048,0.00535756,0.258741,False,0.258741,False
T324C,100uM,7,centros_4_8_16,orden,dwell,4,pt,111,803,0.00929854,0.0161829,0.00618048,0.00535756,0.258741,False,0.258741,False
T324C,100uM,7,centros_4_8_16,orden,dwell,4,nsb,111,803,0.00519203,0.0113265,0.00358723,0.00377993,0.25974,False,0.25974,False
T324C,100uM,7,centros_4_8_16,orden,paso,4,plugin,111,803,0.0629304,0.0393329,0.0258613,0.00733235,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,paso,4,mm,111,803,0.0593371,0.0357397,0.0222681,0.00733235,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,paso,4,pt,111,803,0.0593371,0.0357397,0.0222681,0.00733235,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,paso,4,nsb,111,803,0.0582911,0.0348621,0.0215028,0.0072728,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,4,plugin,111,803,0.0376002,0.013855,0.00711881,0.0037176,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,4,mm,111,803,0.0322103,0.00846512,0.00172891,0.0037176,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,4,pt,111,803,0.0322103,0.00846512,0.00172891,0.0037176,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,4,nsb,111,803,0.0299163,0.00649768,-0.000221791,0.00371541,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,8,plugin,111,803,0.621035,0.529574,0.486252,0.0249335,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,8,mm,111,803,0.388371,0.291472,0.242347,0.0285248,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,8,pt,111,803,0.241047,0.150351,0.093925,0.0322171,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,evento,8,nsb,111,803,0.189872,0.0862107,0.0332008,0.0309777,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell,8,plugin,111,803,0.0653404,0.0744748,0.0564244,0.0102581,0.183816,False,0.183816,False
T324C,100uM,7,centros_4_8_16,orden,dwell,8,mm,111,803,0.0213229,0.0304573,0.0124069,0.0102581,0.183816,False,0.183816,False
T324C,100uM,7,centros_4_8_16,orden,dwell,8,pt,111,803,0.0213229,0.0304573,0.0124069,0.0102581,0.183816,False,0.183816,False
T324C,100uM,7,centros_4_8_16,orden,dwell,8,nsb,111,803,0.0112041,0.0192846,0.00769997,0.00563256,0.206793,False,0.206793,False
T324C,100uM,7,centros_4_8_16,orden,paso,8,plugin,111,803,0.0629304,0.0393329,0.0258613,0.00733235,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,paso,8,mm,111,803,0.0593371,0.0357397,0.0222681,0.00733235,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,paso,8,pt,111,803,0.0593371,0.0357397,0.0222681,0.00733235,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,paso,8,nsb,111,803,0.0582911,0.0348621,0.0215028,0.0072728,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,8,plugin,111,803,0.0429966,0.023657,0.0144281,0.00508978,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,8,mm,111,803,0.0304202,0.0110805,0.00185261,0.00509255,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,8,pt,111,803,0.0304202,0.0110805,0.00185261,0.00509255,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,orden,dwell_paso,8,nsb,111,803,0.0267015,0.0078497,-0.00148887,0.00513684,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,evento,4,plugin,111,803,0.243566,0.180592,0.153911,0.0154405,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,evento,4,mm,111,803,0.158226,0.0970887,0.0692521,0.0163375,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,evento,4,pt,111,803,0.135769,0.0727943,0.046116,0.0154447,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,evento,4,nsb,111,803,0.128246,0.0706712,0.0437341,0.0156615,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,dwell,4,plugin,111,803,0.0173834,0.0230624,0.0141712,0.00494904,0.238761,False,0.238761,False
T324C,100uM,7,centros_4_8_16,paridad,dwell,4,mm,111,803,0.00929854,0.0149775,0.00608632,0.00494904,0.238761,False,0.238761,False
T324C,100uM,7,centros_4_8_16,paridad,dwell,4,pt,111,803,0.00929854,0.0149775,0.00608632,0.00494904,0.238761,False,0.238761,False
T324C,100uM,7,centros_4_8_16,paridad,dwell,4,nsb,111,803,0.00519203,0.00997478,0.00343862,0.00335661,0.236763,False,0.236763,False
T324C,100uM,7,centros_4_8_16,paridad,paso,4,plugin,111,803,0.0629304,0.0486095,0.0343695,0.00798897,0.002997,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,paso,4,mm,111,803,0.0593371,0.0450162,0.0307762,0.00798897,0.002997,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,paso,4,pt,111,803,0.0593371,0.0450162,0.0307762,0.00798897,0.002997,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,paso,4,nsb,111,803,0.0582911,0.0441272,0.0299282,0.00792178,0.002997,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,dwell_paso,4,plugin,111,803,0.0376002,0.0147896,0.00757675,0.00391523,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,dwell_paso,4,mm,111,803,0.0322103,0.00939974,0.00218685,0.00391523,0.000999001,True,0.002997,True
T324C,100uM,7,centros_4_8_16,paridad,dwell_paso,4,pt,111,803,0.0322103,0.00939974,0.00218685,0.00391523,0.000999001,True,0.002997,True
