id_celda,dwell_medio_ms,forma_gamma,mezcla,largo,n_tray,canal,k,estimador,modo,fpr_h0,magnitud_minima_detectable,potencia_max_barrida
182,100,1,sesgada_4nm,50,300,dwell,4,nsb,ar1,0.048,0.05,1
182,100,1,sesgada_4nm,50,300,dwell,4,nsb,limping,0.048,0.35,1
182,100,1,sesgada_4nm,50,300,dwell_paso,4,plugin,ar1,0.048,,0.054
182,100,1,sesgada_4nm,50,300,dwell_paso,4,plugin,limping,0.048,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,4,mm,ar1,0.048,,0.054
182,100,1,sesgada_4nm,50,300,dwell_paso,4,mm,limping,0.048,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,4,pt,ar1,0.048,,0.054
182,100,1,sesgada_4nm,50,300,dwell_paso,4,pt,limping,0.048,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,4,nsb,ar1,0.048,,0.054
182,100,1,sesgada_4nm,50,300,dwell_paso,4,nsb,limping,0.048,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,8,plugin,ar1,0.042,,0.06
182,100,1,sesgada_4nm,50,300,dwell_paso,8,plugin,limping,0.042,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,8,mm,ar1,0.042,,0.06
182,100,1,sesgada_4nm,50,300,dwell_paso,8,mm,limping,0.042,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,8,pt,ar1,0.042,,0.06
182,100,1,sesgada_4nm,50,300,dwell_paso,8,pt,limping,0.042,,0.068
182,100,1,sesgada_4nm,50,300,dwell_paso,8,nsb,ar1,0.042,,0.06
182,100,1,sesgada_4nm,50,300,dwell_paso,8,nsb,limping,0.042,,0.07
183,100,1,sesgada_4nm,100,50,dwell,4,plugin,ar1,0.046,0.1,1
183,100,1,sesgada_4nm,100,50,dwell,4,plugin,limping,0.046,0.35,1
183,100,1,sesgada_4nm,100,50,dwell,4,mm,ar1,0.046,0.1,1
183,100,1,sesgada_4nm,100,50,dwell,4,mm,limping,0.046,0.35,1
183,100,1,sesgada_4nm,100,50,dwell,4,pt,ar1,0.046,0.1,1
183,100,1,sesgada_4nm,100,50,dwell,4,pt,limping,0.046,0.35,1
183,100,1,sesgada_4nm,100,50,dwell,4,nsb,ar1,0.046,0.1,1
183,100,1,sesgada_4nm,100,50,dwell,4,nsb,limping,0.046,0.35,1
183,100,1,sesgada_4nm,100,50,paso,4,plugin,ar1,0.048,,0.06
183,100,1,sesgada_4nm,100,50,paso,4,plugin,limping,0.048,,0.048
183,100,1,sesgada_4nm,100,50,paso,4,mm,ar1,0.048,,0.06
183,100,1,sesgada_4nm,100,50,paso,4,mm,limping,0.048,,0.048
183,100,1,sesgada_4nm,100,50,paso,4,pt,ar1,0.048,,0.06
183,100,1,sesgada_4nm,100,50,paso,4,pt,limping,0.048,,0.048
183,100,1,sesgada_4nm,100,50,paso,4,nsb,ar1,0.05,,0.06
183,100,1,sesgada_4nm,100,50,paso,4,nsb,limping,0.05,,0.048
183,100,1,sesgada_4nm,100,50,paso,8,plugin,ar1,0.048,,0.06
183,100,1,sesgada_4nm,100,50,paso,8,plugin,limping,0.048,,0.048
183,100,1,sesgada_4nm,100,50,paso,8,mm,ar1,0.048,,0.06
183,100,1,sesgada_4nm,100,50,paso,8,mm,limping,0.048,,0.048
183,100,1,sesgada_4nm,100,50,paso,8,pt,ar1,0.048,,0.06
183,100,1,sesgada_4nm,100,50,paso,8,pt,limping,0.048,,0.048
183,100,1,sesgada_4nm,100,50,paso,8,nsb,ar1,0.05,,0.06
183,100,1,sesgada_4nm,100,50,paso,8,nsb,limping,0.05,,0.048
183,100,1,sesgada_4nm,100,50,dwell_paso,4,plugin,ar1,0.05,,0.064
183,100,1,sesgada_4nm,100,50,dwell_paso,4,plugin,limping,0.05,,0.054
183,100,1,sesgada_4nm,100,50,dwell_paso,4,mm,ar1,0.05,,0.064
183,100,1,sesgada_4nm,100,50,dwell_paso,4,mm,limping,0.05,,0.054
183,100,1,sesgada_4nm,100,50,dwell_paso,4,pt,ar1,0.05,,0.064
183,100,1,sesgada_4nm,100,50,dwell_paso,4,pt,limping,0.05,,0.054
183,100,1,sesgada_4nm,100,50,dwell_paso,4,nsb,ar1,0.05,,0.062
183,100,1,sesgada_4nm,100,50,dwell_paso,4,nsb,limping,0.05,,0.054
184,100,1,sesgada_4nm,100,100,evento,8,plugin,ar1,0.04,0.2,1
184,100,1,sesgada_4nm,100,100,evento,8,plugin,limping,0.04,0.35,1
184,100,1,sesgada_4nm,100,100,evento,8,mm,ar1,0.04,0.2,1
184,100,1,sesgada_4nm,100,100,evento,8,mm,limping,0.04,0.35,1
184,100,1,sesgada_4nm,100,100,evento,8,pt,ar1,0.04,0.2,1
184,100,1,sesgada_4nm,100,100,evento,8,pt,limping,0.04,0.35,1
184,100,1,sesgada_4nm,100,100,evento,8,nsb,ar1,0.044,0.2,1
184,100,1,sesgada_4nm,100,100,evento,8,nsb,limping,0.044,0.35,1
184,100,1,sesgada_4nm,100,100,dwell,4,plugin,ar1,0.042,0.05,1
184,100,1,sesgada_4nm,100,100,dwell,4,plugin,limping,0.042,0.35,1
184,100,1,sesgada_4nm,100,100,dwell,4,mm,ar1,0.042,0.05,1
184,100,1,sesgada_4nm,100,100,dwell,4,mm,limping,0.042,0.35,1
184,100,1,sesgada_4nm,100,100,dwell,4,pt,ar1,0.042,0.05,1
184,100,1,sesgada_4nm,100,100,dwell,4,pt,limping,0.042,0.35,1
184,100,1,sesgada_4nm,100,100,dwell,4,nsb,ar1,0.042,0.05,1
184,100,1,sesgada_4nm,100,100,dwell,4,nsb,limping,0.042,0.35,1
184,100,1,sesgada_4nm,100,100,dwell_paso,4,plugin,ar1,0.04,,0.05
184,100,1,sesgada_4nm,100,100,dwell_paso,4,plugin,limping,0.04,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,4,mm,ar1,0.04,,0.05
184,100,1,sesgada_4nm,100,100,dwell_paso,4,mm,limping,0.04,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,4,pt,ar1,0.04,,0.05
184,100,1,sesgada_4nm,100,100,dwell_paso,4,pt,limping,0.04,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,4,nsb,ar1,0.04,,0.05
184,100,1,sesgada_4nm,100,100,dwell_paso,4,nsb,limping,0.04,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,8,plugin,ar1,0.038,,0.06
184,100,1,sesgada_4nm,100,100,dwell_paso,8,plugin,limping,0.038,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,8,mm,ar1,0.038,,0.06
184,100,1,sesgada_4nm,100,100,dwell_paso,8,mm,limping,0.038,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,8,pt,ar1,0.038,,0.06
184,100,1,sesgada_4nm,100,100,dwell_paso,8,pt,limping,0.038,,0.068
184,100,1,sesgada_4nm,100,100,dwell_paso,8,nsb,ar1,0.038,,0.06
184,100,1,sesgada_4nm,100,100,dwell_paso,8,nsb,limping,0.038,,0.066
185,100,1,sesgada_4nm,100,300,dwell_paso,4,plugin,ar1,0.046,,0.054
185,100,1,sesgada_4nm,100,300,dwell_paso,4,plugin,limping,0.046,,0.062
185,100,1,sesgada_4nm,100,300,dwell_paso,4,mm,ar1,0.046,,0.054
185,100,1,sesgada_4nm,100,300,dwell_paso,4,mm,limping,0.046,,0.062
185,100,1,sesgada_4nm,100,300,dwell_paso,4,pt,ar1,0.046,,0.054
185,100,1,sesgada_4nm,100,300,dwell_paso,4,pt,limping,0.046,,0.062
185,100,1,sesgada_4nm,100,300,dwell_paso,4,nsb,ar1,0.046,,0.054
185,100,1,sesgada_4nm,100,300,dwell_paso,4,nsb,limping,0.046,,0.062
186,100,1,sesgada_4nm,200,50,evento,8,mm,ar1,0.05,0.2,1
186,100,1,sesgada_4nm,200,50,evento,8,mm,limping,0.05,0.35,1
186,100,1,sesgada_4nm,200,50,paso,4,plugin,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,4,plugin,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,4,mm,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,4,mm,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,4,pt,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,4,pt,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,4,nsb,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,4,nsb,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,8,plugin,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,8,plugin,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,8,mm,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,8,mm,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,8,pt,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,8,pt,limping,0.042,,0.074
186,100,1,sesgada_4nm,200,50,paso,8,nsb,ar1,0.042,,0.058
186,100,1,sesgada_4nm,200,50,paso,8,nsb,limping,0.042,,0.074
187,100,1,sesgada_4nm,200,100,evento,4,plugin,ar1,0.038,0.1,1
187,100,1,sesgada_4nm,200,100,evento,4,plugin,limping,0.038,0.35,1
187,100,1,sesgada_4nm,200,100,evento,4,mm,ar1,0.038,0.1,1
187,100,1,sesgada_4nm,200,100,evento,4,mm,limping,0.038,0.35,1
187,100,1,sesgada_4nm,200,100,evento,4,pt,ar1,0.038,0.1,1
187,100,1,sesgada_4nm,200,100,evento,4,pt,limping,0.038,0.35,1
187,100,1,sesgada_4nm,200,100,evento,4,nsb,ar1,0.04,0.1,1
187,100,1,sesgada_4nm,200,100,evento,4,nsb,limping,0.04,0.35,1
187,100,1,sesgada_4nm,200,100,paso,4,plugin,ar1,0.042,,0.068
187,100,1,sesgada_4nm,200,100,paso,4,plugin,limping,0.042,,0.058
187,100,1,sesgada_4nm,200,100,paso,4,mm,ar1,0.042,,0.068
187,100,1,sesgada_4nm,200,100,paso,4,mm,limping,0.042,,0.058
187,100,1,sesgada_4nm,200,100,paso,4,pt,ar1,0.042,,0.068
187,100,1,sesgada_4nm,200,100,paso,4,pt,limping,0.042,,0.058
187,100,1,sesgada_4nm,200,100,paso,4,nsb,ar1,0.044,,0.068
187,100,1,sesgada_4nm,200,100,paso,4,nsb,limping,0.044,,0.058
187,100,1,sesgada_4nm,200,100,paso,8,plugin,ar1,0.042,,0.068
187,100,1,sesgada_4nm,200,100,paso,8,plugin,limping,0.042,,0.058
187,100,1,sesgada_4nm,200,100,paso,8,mm,ar1,0.042,,0.068
187,100,1,sesgada_4nm,200,100,paso,8,mm,limping,0.042,,0.058
187,100,1,sesgada_4nm,200,100,paso,8,pt,ar1,0.042,,0.068
187,100,1,sesgada_4nm,200,100,paso,8,pt,limping,0.042,,0.058
187,100,1,sesgada_4nm,200,100,paso,8,nsb,ar1,0.044,,0.068
187,100,1,sesgada_4nm,200,100,paso,8,nsb,limping,0.044,,0.058
188,100,1,sesgada_4nm,200,300,evento,4,plugin,ar1,0.044,0.05,1
188,100,1,sesgada_4nm,200,300,evento,4,plugin,limping,0.044,0.2,1
188,100,1,sesgada_4nm,200,300,evento,4,mm,ar1,0.044,0.05,1
188,100,1,sesgada_4nm,200,300,evento,4,mm,limping,0.044,0.2,1
188,100,1,sesgada_4nm,200,300,evento,4,pt,ar1,0.044,0.05,1
188,100,1,sesgada_4nm,200,300,evento,4,pt,limping,0.044,0.2,1
188,100,1,sesgada_4nm,200,300,evento,4,nsb,ar1,0.044,0.05,1
188,100,1,sesgada_4nm,200,300,evento,4,nsb,limping,0.044,0.2,1
188,100,1,sesgada_4nm,200,300,paso,4,plugin,ar1,0.05,,0.06
188,100,1,sesgada_4nm,200,300,paso,4,plugin,limping,0.05,,0.062
188,100,1,sesgada_4nm,200,300,paso,4,mm,ar1,0.05,,0.06
188,100,1,sesgada_4nm,200,300,paso,4,mm,limping,0.05,,0.062
188,100,1,sesgada_4nm,200,300,paso,4,pt,ar1,0.05,,0.06
188,100,1,sesgada_4nm,200,300,paso,4,pt,limping,0.05,,0.062
188,100,1,sesgada_4nm,200,300,paso,4,nsb,ar1,0.048,,0.06
188,100,1,sesgada_4nm,200,300,paso,4,nsb,limping,0.048,,0.062
188,100,1,sesgada_4nm,200,300,paso,8,plugin,ar1,0.05,,0.06
188,100,1,sesgada_4nm,200,300,paso,8,plugin,limping,0.05,,0.062
188,100,1,sesgada_4nm,200,300,paso,8,mm,ar1,0.05,,0.06
188,100,1,sesgada_4nm,200,300,paso,8,mm,limping,0.05,,0.062
188,100,1,sesgada_4nm,200,300,paso,8,pt,ar1,0.05,,0.06
188,100,1,sesgada_4nm,200,300,paso,8,pt,limping,0.05,,0.062
188,100,1,sesgada_4nm,200,300,paso,8,nsb,ar1,0.048,,0.06
188,100,1,sesgada_4nm,200,300,paso,8,nsb,limping,0.048,,0.062
189,100,2,dominante_8nm,50,50,evento,8,plugin,ar1,0.048,0.2,1
189,100,2,dominante_8nm,50,50,evento,8,plugin,limping,0.048,0.35,1
189,100,2,dominante_8nm,50,50,evento,8,pt,ar1,0.048,0.2,1
189,100,2,dominante_8nm,50,50,evento,8,pt,limping,0.048,0.35,1
189,100,2,dominante_8nm,50,50,dwell,8,plugin,ar1,0.05,0.2,1
189,100,2,dominante_8nm,50,50,dwell,8,plugin,limping,0.05,0.35,1
189,100,2,dominante_8nm,50,50,dwell,8,mm,ar1,0.05,0.2,1
189,100,2,dominante_8nm,50,50,dwell,8,mm,limping,0.05,0.35,1
189,100,2,dominante_8nm,50,50,dwell,8,pt,ar1,0.05,0.2,1
189,100,2,dominante_8nm,50,50,dwell,8,pt,limping,0.05,0.35,1
189,100,2,dominante_8nm,50,50,dwell,8,nsb,ar1,0.046,0.2,1
189,100,2,dominante_8nm,50,50,dwell,8,nsb,limping,0.046,0.35,1
190,100,2,dominante_8nm,50,100,evento,4,plugin,ar1,0.04,0.2,1
190,100,2,dominante_8nm,50,100,evento,4,plugin,limping,0.04,0.35,1
190,100,2,dominante_8nm,50,100,evento,4,mm,ar1,0.042,0.2,1
190,100,2,dominante_8nm,50,100,evento,4,mm,limping,0.042,0.35,1
190,100,2,dominante_8nm,50,100,evento,4,pt,ar1,0.042,0.2,1
190,100,2,dominante_8nm,50,100,evento,4,pt,limping,0.042,0.35,1
190,100,2,dominante_8nm,50,100,evento,4,nsb,ar1,0.046,0.2,1
190,100,2,dominante_8nm,50,100,evento,4,nsb,limping,0.046,0.35,1
